Row.names	X.SampleID	BarcodeSequence	LinkerPrimerSequence	Location	Sampling_date	Loc_plot_ID	rep.by.loc	Soil_Zone	genotype	crop	Herbicide_History	Glyphosphate_Treatment	system	System.loc	X	Sample	I	D	year	ITS_seq_plate	ITS.date	X16s_seq_plate	X16s.date	original.well.plate	X.1	Year	Site	Plate.	Run.	Original.Well	q	PCR.Well	original.well	Well.Type	Replicate	Threshold..dRn.	Ct..dRn.	Quantity..picograms.	RSq..dRn.	Slope..dRn.	Correction	Axis.1	Axis.2	Axis.3	Axis.4	Axis.5	Axis.6	Axis.7	Axis.8	Axis.9	Axis.10	Axis.11	Axis.12	Axis.13	Axis.14	Axis.15	Axis.16	Axis.17	Axis.18	Axis.19	Axis.20	Axis.21	Axis.22	Axis.23	Axis.24	Axis.25	Axis.26	Axis.27	Axis.28	Axis.29	Axis.30	Axis.31	Axis.32	Axis.33	Axis.34	Axis.35	Axis.36	Axis.37	Axis.38	Axis.39	Axis.40	Axis.41	Axis.42	Axis.43	Axis.44	Axis.45	Axis.46	Axis.47	Axis.48	Axis.49	Axis.50	Axis.51	Axis.52	Axis.53	Axis.54	Axis.55	Axis.56	Axis.57	Axis.58	Axis.59	Axis.60	Axis.61	Axis.62	Axis.63	Axis.64	Axis.65	Axis.66	Axis.67	Axis.68	Axis.69	Axis.70	Axis.71	Axis.72	Axis.73	Axis.74	Axis.75	Axis.76	Axis.77	Axis.78	Axis.79	Axis.80	Axis.81	Axis.82	Axis.83	Axis.84	Axis.85	Axis.86	Axis.87	Axis.88	Axis.89	Axis.90	Axis.91	Axis.92	Axis.93	Axis.94	Axis.95	Axis.96	Axis.97	Axis.98	Axis.99	Axis.100	Axis.101	Axis.102
225.S50	225.S50	NA	NA	Stoneville	pre	302	NA	bulk	RR	soy	15yrs	no_spray	NA	NT-MS	NA	Plate2	E	2	2013	237	4/15/16	225	3/11/16	E2-Plate2	NA	2013	Stoneville	Plate2	Run1	E2	E	2	E2	Unknown	13	0.8208	18.81	4.89	0.996	-3.647	0.981156876	0.359346019867882	0.149769584294946	0.0758325562098988	-0.0149212436266092	-0.0668461181949931	0.0479647757916587	-0.0591555734084243	-0.0680180998726059	-0.0108875699572145	-0.0424937152955027	0.00499286854201759	0.021850102402375	0.0364938392429816	0.0103711513785579	0.0649843811414301	-0.0202797861603668	-0.00561903702316406	0.0458032193463582	0.0621503825245639	-0.0128893526803731	-0.00274199166434663	0.0061995534705643	0.0252934041626722	0.0238343388270863	-0.0980703702668094	0.0503946268251376	-0.00878421443314427	0.062113933939225	-0.058411731401634	0.0280709535956059	0.0305615843239063	0.000667136863536285	0.0368581272571702	-0.0898049269770494	-0.0306495018469639	0.0158140253525026	-0.0249123329872085	0.0199882502336553	0.0599072148643923	0.0488820576222139	-0.0370925748078876	-0.00436512311261247	0.0233752969014382	-0.0288879115989241	-0.0132627761298418	0.0243895102336859	-0.00372744696540163	-0.039015264104038	-0.0912255110471305	0.0791000133195768	-0.0548386454123807	0.0247548671354588	0.0611841493996138	-0.0700179262501873	0.0416160743964628	0.0277701069113786	0.00659555432624642	0.00756251007165552	0.00704781150386658	-0.000649779917876954	0.00688855065117351	0.0349558431374632	-0.0464932677673827	0.0297699518496873	0.0220419444692118	-0.0268277032161725	-0.0108113028016837	-0.0088152516426184	-0.0196784113993057	0.0135736903216281	0.0135616468594375	-0.0215867972957677	-0.0327527075747153	0.0241608905940419	0.00332119245312492	-0.0192393290792995	0.00557402052844422	-0.0132703584971349	0.00946287788775529	0.0203358255856904	-0.0035039156175266	0.000886120400835124	0.00281965134276618	-8.05682897940564e-05	0.00250001550627642	0.0128317265374005	0.00372472067851675	-0.0116715775102571	-0.00748430272659302	-0.000895308961015258	0.00316924446990168	-0.00926942133985392	-0.0127601812108392	0.00935910825413158	0.00573126911357115	-0.00383370865556561	-0.000205602327383508	-0.00505362903480812	-0.00371497160265117	-0.00234846710287628	0.00404517379531418	0.000737270508300019
225.S51	225.S51	NA	NA	Stoneville	pre	303	NA	bulk	RR	soy	15yrs	spray	NA	NT-MS	NA	Plate2	E	3	2013	237	4/15/16	225	3/11/16	E3-Plate2	NA	2013	Stoneville	Plate2	Run1	E3	E	3	E3	Unknown	21	0.8208	18.68	5.31	0.996	-3.647	1.065428018	0.340330473021914	0.0722205706920101	-0.0154778131496719	-0.0793022630265291	-0.0938622907114119	-0.00535375031464414	-0.11020131813398	-0.0210997167679073	0.0375063934678886	0.0183822460132593	-0.00705815667433334	0.0571930527032844	-0.0607203749354792	0.108188323880002	-0.0117911082030372	-0.068692600239392	0.0853880299424938	-0.0424931641240269	0.017787048600328	0.00989709504255051	0.0871960187027606	0.0912910177105236	-0.0260676178077599	-0.0167283182878315	0.0294533580733469	-0.0552945333497938	0.0104136606751114	1.85554589059963e-05	-0.00913259420404925	-0.00710650802276395	-0.0402017456674674	0.0257719142912292	-0.013422440598784	0.0259248680034202	0.00343459748231502	-0.0681626725156181	0.0178991692104434	-0.0190510539101718	0.00825899615834811	0.0403897936261446	0.0194338111267478	0.0440439869459956	-0.0333840571224124	-0.00899241633234719	0.00230948953542392	-0.0246428293836644	0.0590189051417228	0.0243201341290647	-0.0538445063758245	0.0272950115063511	-0.0345961484511447	0.0206337902886917	-0.0495215652908901	-0.0488248388927577	-0.00037810531763118	0.0266534417790407	0.0435282990466121	0.0633061407065514	-0.00239110436359908	0.00645760155080869	-0.0471011178099916	-0.0116438576085503	0.0430286620135862	-0.0328436716576113	0.0191558484811936	0.0241646918750546	-0.0258273586070356	-0.0259206671054216	-0.0206396068298946	-0.0149056044390587	0.0120832776953006	0.00814086265057424	-0.0122699633582619	-0.0225178662126265	0.0116576470763443	0.0108872518495612	-0.00823508540588625	-0.0326307135211483	-0.0194405310469102	-0.0259990634436124	0.0336054741416275	-0.0308743452490844	-0.013251357346617	0.0332703949640772	-0.0158268959692588	-0.0322153803042997	0.00607174113101062	0.00157819239261024	0.0162018239884648	-0.00344693871251938	-0.0133085695981277	0.00490308782517715	-0.00107516032236145	0.00221337014724917	-0.00190746485424341	-0.0026638549170643	0.000734260737513884	0.00746899534052578	-0.00294287675147054	-0.00209688845190757	0.00570837928664406	0.000294464778504256
225.S53	225.S53	NA	NA	Stoneville	pre	305	NA	bulk	RR	soy	none	no_spray	NA	bahNT-MS	NA	Plate2	E	5	2013	237	4/15/16	225	3/11/16	E5-Plate2	NA	2013	Stoneville	Plate2	Run1	E5	E	5	E5	Unknown	37	0.8208	18.86	4.72	0.996	-3.647	0.947047127	-0.240202944291535	0.0469680280221954	-0.00559592357993723	0.0937685112770484	-0.209780347497921	0.0653681480120961	0.0966755204847853	0.0478307778114242	-0.108720104204978	0.0502644405668545	0.0761726383026424	0.0617321959426344	0.0537512860286972	-0.0114581444927103	-0.0806912139807206	-0.0570966098913145	-0.047662003820316	-0.0371889742604003	0.0179758919722935	-0.0694163602262269	-0.054125207428651	0.0668842487242046	-0.0618333926103935	-0.0306530950067219	-0.0511209770803069	-0.00717698631860459	0.00975464458560767	-0.0152500049665546	0.00360360446991309	-0.01706561138883	0.00632805619326203	0.00274522172921848	0.011367328234699	0.0173645713997694	0.0212155195120525	0.00685771772235839	-0.0318505524800889	0.0153840243930097	0.0133542100596242	0.00664298766210853	0.0111252712524273	0.0681372974066853	-0.0124470935719428	-0.00455267723787575	0.0344134336279814	0.043557814671034	0.0356665970269166	0.00587935211905995	0.00303248322550921	-0.0216206970179448	-0.00116315782823222	-0.0174311527653452	0.024049332106283	0.00146676352778174	0.0271529107795738	0.0487027718707697	0.0477761961213862	-0.0325329551712285	-0.0252877704697207	-0.019199446044302	0.0223215127176693	-0.0389887612277858	-0.00525545581353085	0.0794148346764579	0.0284806991081181	-0.00738000804059697	0.0154341782405306	0.0221414820821078	0.0239604318283019	-0.0357628690016626	0.00307814422343763	0.0306189308987832	0.0132294246383586	0.0230237688895179	-0.0128159035496814	0.0542596521223752	-0.0138696052877639	0.00791258101599836	-0.0163047383089429	-0.0408680039461462	-0.00973502169424816	0.00548927312278885	0.00172474221886273	0.0154152799002118	-0.015194235526244	-0.00166967661647218	0.0184925756316471	-0.0191557937274393	-0.00187659813487087	0.000486121135927045	0.0205865379796587	-0.00749109530106489	-0.00820957159162832	0.00873561700240965	-0.018978319460079	-0.0056251699639591	0.0220356089090878	-0.017020708405615	0.0197175937046244	0.00474251762523995	0.00271202141520538	0.00251443142138863
225.S54	225.S54	NA	NA	Stoneville	pre	306	NA	bulk	RR	soy	none	spray	NA	bahNT-MS	NA	Plate2	E	6	2013	237	4/15/16	225	3/11/16	E6-Plate2	NA	2013	Stoneville	Plate2	Run1	E6	E	6	E6	Unknown	45	0.8208	18.95	4.48	0.996	-3.647	0.898892189	-0.277886403088011	0.051929630797536	-0.0127940961239613	0.149028645872227	-0.200168627756508	0.0912316261424997	0.0941538430806677	0.0311570771264694	-0.115259522279039	0.0391034277355867	0.132613982587977	-0.0205705001071509	0.0924258153415553	0.047897772234031	-0.0909463533853548	-0.00591092017833571	0.00520592435233557	-0.0119717504231803	0.0108986016733824	0.0387691282873453	-0.042759923739113	0.0757328982784557	-0.0853123553864718	0.0179436653725056	-0.0247870288440982	-0.0199023974031535	-0.0147357468305792	-0.0278093418476998	-0.0234031757902874	0.0157013973176295	-0.00813637989842594	0.0128522663042739	0.0197746303832934	-0.00918840949917546	0.0482526680599096	0.0213426760537117	0.0013746623610681	-3.77083445418783e-05	0.0336393237566451	0.0366048973322441	0.00980783941951117	0.00140177641320138	-0.00431036042792622	-0.0157051527990691	0.0150840661878511	-0.0125204917150259	0.000445540000119333	-0.00259116335373829	0.0185571146510193	0.00786569827553857	-0.00698509889695256	0.0206104444755082	-0.0157509611673999	0.00629897493965315	0.0132732478141529	-0.0398916409042254	-0.00352181185732083	0.0253822354303845	0.0834710877146469	0.0509535216252174	0.0290470959041458	0.0367211159975613	0.0111063124308562	-0.0848073122923918	0.0126638375640226	-0.0326876338811686	0.0201687701122694	0.0380760062627307	-0.0126435350904373	0.0341806085054778	0.0109749701530204	0.00219587238329147	0.0100309597969944	0.00811121659279217	-0.0215810838895123	0.00103461188817925	0.0115232521622964	0.0190703711007411	-0.00784957788570505	0.039916656414203	0.00210580564857946	0.0280232355126634	-0.0119183430873028	-0.0219698916040577	-0.0115272016021937	-0.0233521575952225	-0.00406680751872666	0.0214153108515664	-0.0223165621391266	0.000751184058119684	-0.0308367285736363	-0.00553621221628174	0.0167370355634043	0.0143661772307678	-0.0130824910904228	-0.00679443671276147	0.003216366147787	0.00601208207391377	0.00271894828345554	-0.00167985870594083	0.00990891329111251	-0.00256465323954552
225.S56	225.S56	NA	NA	Stoneville	pre	402	NA	bulk	RR	soy	15yrs	no_spray	NA	NT-MS	NA	Plate2	E	8	2013	237	4/15/16	225	3/11/16	E8-Plate2	NA	2013	Stoneville	Plate2	Run2	E2	E	2	E8	Unknown	61	0.721	18.76	4.67	0.995	-3.642	0.937014848	0.377016040084775	0.122268436853707	0.00980104506215018	-0.0288071707922949	-0.153051085385112	0.0651571200189836	-0.130658123768187	0.0497190030020319	-0.0109666491854871	-0.0352521551278697	-0.0216206290830566	0.050479934105525	0.0436817691496541	-0.0424055307637846	-0.00881420548501118	0.0171492587710187	0.0276665640744482	0.0576352895141804	-0.0226320430389378	0.00287113999007311	-0.000364378482050012	-0.0544552808508789	0.0237966126105433	-0.0094508306114011	-0.00643984672976003	-0.0238075263124298	-0.00122083341243541	0.0293387280017932	0.0308814328745357	0.0324101807867589	-0.0206076328091351	0.0214531225831044	-0.000243902148453905	0.044400216114055	-0.022934873782574	-0.00824662547386451	-0.0363116450706443	0.0435412237455548	0.025573495130807	-0.0235746792234791	-0.0139099137618861	-0.0145162048602131	-0.0148833181277768	0.0272577840617626	0.02353000354948	0.00067696525075691	-0.00871502695818937	-0.0464404072343137	0.0219449542397115	-0.0195477966638828	-0.00711580191873946	0.00476787439726604	0.0188461065399501	0.0196189904089116	-0.0258696095288841	-0.0367015126847426	-0.0348085622066561	-0.00571937050263522	0.00123755150042049	-0.0225765815835587	0.0171793743778942	-0.025953113902023	0.0188516915125332	-0.0119171585815911	-0.00264618155665116	-0.0214695958651292	0.0712690926194286	0.00344427736520568	-0.0537131876567023	-0.0486376036786224	0.043428342324832	0.0089951748466068	-0.00188633968633466	0.0140078844956834	0.0151933201498576	-0.0420431420509336	-0.0419752612486077	-0.000785404084930935	-0.0381482894633017	0.0167104163160902	0.0631128198085877	-0.0132747094921894	-0.0137227896281089	0.0230076863185457	-0.0273530406795862	0.017499161691835	0.0459236284220911	-0.0123272244210775	-0.0309663266537276	-0.00102166787595507	-0.0035089992824604	0.0181788069568245	-0.0134580417421725	-0.0103934270179656	-0.00634666809104326	-0.0219991252397687	0.0111793147403051	0.00435920783535013	-0.000438300992493672	-0.00569257528323818	-0.000122471277854649	-0.00091702726856105
225.S57	225.S57	NA	NA	Stoneville	pre	403	NA	bulk	RR	soy	15yrs	spray	NA	NT-MS	NA	Plate2	E	9	2013	237	4/15/16	225	3/11/16	E9-Plate2	NA	2013	Stoneville	Plate2	Run2	E3	E	3	E9	Unknown	69	0.721	18.56	5.3	0.995	-3.642	1.063421562	0.353410964009246	0.127378627269107	0.00873327381198977	0.0342155029259071	-0.140384712415215	0.0959771176641488	-0.107444363645697	0.0741178986165109	0.014492030302334	-0.0877719176838646	0.00434592170198053	0.0276862102770343	0.0809989573864271	-0.0764043304012718	-0.00959279177025774	0.012136781303176	-0.0106812613003593	0.0352454729040073	-0.0848212186641183	0.00310248340413645	-0.0305348543661472	-0.0623696218563494	-0.0382090862504544	0.0255278820608267	-0.0324628599181536	-0.00972376416685249	-0.0477901017562586	0.044631245544249	-0.0172346745829059	0.078219884904326	-0.0197560115799654	0.00532702624353119	-0.00349463284587993	0.00353804412750487	-0.0101096153037513	0.00506553468602843	-0.0304432966646179	0.0336004982220082	-0.0893202171371024	-0.0134202607273488	0.0012899480126791	-0.00598995507363284	-0.0236654730627181	0.0428568945870832	-0.0311499859597429	0.0258734900770272	-0.0233094000594683	0.00796423426514132	0.0321165221019861	-0.00468621015057337	-0.00289467896544165	-0.00921271338001506	0.00177927680924621	0.00325470517375516	0.00321665460698065	0.0186329266101691	0.00069436518871467	0.0664803619802333	0.0128235780401415	0.0637384005688866	-0.0269949304351763	-0.0542100830832212	-0.03435432846527	-0.00957431138845041	0.029250818115455	-0.0189458185727917	-0.0291676933059402	-0.0539398822975986	0.0707976911723333	0.000136074021369671	-0.0482211676080956	-0.00126232364620064	-0.040359305914653	-0.0173811608740061	-0.00981808322571288	0.0299606751822383	-0.00850054916455769	-0.00583915389276461	-0.0148652079417056	-0.000598421530608202	0.00428887482352393	0.00352961492706289	0.00503581200359282	0.00222270221849788	0.0200816459272165	-0.00286342841644157	-0.00684594758631515	0.0199985468896072	0.00215138365118169	0.00736577819294906	-0.0189922763225694	0.00085743469599899	-0.00874592999245746	0.0109369624857628	0.000464877857459468	-0.0057523114646848	-0.0025468078819567	-0.00482658488554747	0.0105705881914532	-0.00780620933484424	0.00306260010725441	-9.13261631905681e-05
225.S59	225.S59	NA	NA	Stoneville	pre	405	NA	bulk	RR	soy	none	no_spray	NA	bahNT-MS	NA	Plate2	E	11	2013	237	4/15/16	225	3/11/16	E11-Plate2	NA	2013	Stoneville	Plate2	Run2	E5	E	5	E11	Unknown	85	0.721	18.78	4.61	0.995	-3.642	0.924976114	-0.285548574307629	0.113540185384722	-0.0025152463501627	0.15789255260561	-0.161848589403596	0.0280545018523247	0.058171430681549	0.0359920346584278	-0.033457866933477	0.0539541428293747	0.0379083867487129	-0.127215071009154	0.0548127388976702	0.00825007222575487	-0.0738659816929036	-0.0143501829977848	0.0286840292559372	0.000342815915271884	0.0215097234353446	0.0680336288669521	-0.0537572233630731	0.0126019565750748	-0.0195647579040543	0.0474208713489212	0.0402710846703658	0.0572950245510575	0.0267551392721652	0.0508407891158094	-0.0464173730091451	-0.0266987037195075	0.0119621645053947	-0.00111607280438019	-0.0198135968563023	-0.0153642961585611	0.069082365026541	0.00979134494490913	-0.00225634108684647	-0.0527889700464989	0.00359086916025954	0.00102201208203493	-0.00402208800987283	-0.0373410820306543	0.0298502314411344	0.026341797818921	0.0259430309706055	0.00827281045201659	-0.00292933554434527	-0.019740176865206	-0.0168715723055641	-0.000434350418796972	0.0136859766215919	0.000911216165244985	0.00191269184952758	-0.0256942729726547	-0.0273285045028226	-0.0153644183175255	0.0147459595593385	0.00788969371763351	0.0229309970701299	-0.0257070979633125	-0.0421895375922257	-0.0114541461975717	-0.0117496724856569	0.0666505482340446	-0.0114853888901919	0.0202731003673078	0.0447952225558138	-0.0298571314313313	0.0188567166886772	0.00197039327894285	-0.0354886680369347	-0.0293632233700472	-0.00835173039023034	-0.0606757361043135	0.0114910240832825	-0.0542605890353573	0.0123886058198316	0.00272500923553735	-0.0143365573329839	0.0136595813686738	-0.0036886414910579	-0.0370463804986119	0.00246424655705628	0.00342518668145023	-0.0134313709454554	-0.0039609610186813	0.0281105931772698	0.00228727974001685	0.049606241740833	0.013466029256676	0.0112415877825109	0.0111387058227171	0.0210126129291919	-0.0269416589567275	-0.00832940986657561	-0.00580048812710635	-0.0026139733576119	0.013486279447646	0.00381255995257066	-0.00508992056670998	-0.00336697702169922	-0.000318630261295568
225.S60	225.S60	NA	NA	Stoneville	pre	406	NA	bulk	RR	soy	none	spray	NA	bahNT-MS	NA	Plate2	E	12	2013	237	4/15/16	225	3/11/16	E12-Plate2	NA	2013	Stoneville	Plate2	Run2	E6	E	6	E12	Unknown	93	0.721	18.82	4.47	0.995	-3.642	0.896885733	-0.274220651998075	0.156059863300167	0.0571523033874557	0.0310965835761727	-0.115243871079853	-0.0382765024404472	-0.000460975462421043	0.0307622975256782	-0.0695041609538376	0.0974930635954408	-0.0371948939459094	-0.00470006175274114	0.063459914221895	-0.0672259022658678	0.0115072271023833	-0.0459497376021637	0.0283694774084419	-0.0067091532735022	-0.0137586425536045	-0.00920461433408482	-0.0516960048632912	0.0252994475517752	0.0288749138539073	-0.0162433791889242	0.00259892054159125	0.0213917869988299	-0.0195380614184213	0.0724521729218312	-0.0189522394356629	0.0119457527029138	0.0307602846419655	0.0271290139655066	-0.0134171867349368	-0.02289543753757	0.00458578814258896	-0.0644407416158292	0.0223779310032273	-0.025635287375117	-0.0760077140522212	-0.0208296189422378	0.0505413318147225	-0.0126217324629476	0.0404799480930694	0.00129116881284106	0.0327059516704179	0.0272740482686882	-0.0249993041733067	-0.0252630272311544	-0.0245386362775203	0.0220434812609857	0.0163257119881474	-0.0103614544295813	-0.0379997347441925	-0.0508532116935615	-0.0488909265884777	0.0361365072043794	-0.0250032860723663	-0.0543264852775562	0.0328160205757745	-0.0305757954376411	-0.0219490255119914	-0.0383153190526271	0.00922751731453669	-0.0140021140780275	-0.0103611608171492	0.039931729945923	-0.0271025566220414	0.0164553733429104	0.000466534368959782	-0.0121198650628111	0.0486631822371358	-0.052704096086876	0.0110872355515544	9.52750376764715e-05	0.0104536042800415	0.0466408579434054	0.00274277482802225	0.00379416279664941	0.0154741525807716	0.01253234039387	0.0368598949874441	0.0463107498522146	-0.0149531588967767	0.00276874179493348	0.0171666442276458	0.00507061312564711	-0.0270689745552641	-0.00437885647333232	-0.0360340661503013	0.00963589029457522	-0.0072137393331884	0.0220987963513856	0.000159355739361554	-0.0068368567884831	0.00999405248443372	0.00490552081902498	-0.00125744538686187	-0.00452024814331726	-0.0121482115299243	0.00317185661765188	0.00296490283090646	-0.000303699063790677
225.S62	225.S62	NA	NA	Stoneville	pre	302	NA	rhizosphere	RR	soy	15yrs	no_spray	NA	NT-MS	NA	Plate2	F	2	2013	237	4/15/16	225	3/11/16	F2-Plate2	NA	2013	Stoneville	Plate2	Run1	F2	F	2	F2	Unknown	14	0.8208	18.89	4.66	0.996	-3.647	0.935008393	0.384050611142763	0.167825019757699	0.0904613799203535	-0.079375623103985	-0.0223002808196488	0.0681463282431969	-0.0714637532743997	-0.0657811464162229	-0.04743061135452	-0.0602206749744293	-0.00143992537460141	-0.0181652298294756	0.0118747324466303	0.00860528720692466	0.00325248935199634	-0.00427235882349608	0.00554604971505733	-0.00303205770651426	0.0655928159829923	-0.0195450701491278	-0.0153539311164342	0.00729762781358132	0.0251266394367537	0.0315932305623584	-0.0255658132129791	0.0658823128475527	0.0207221675210231	-0.00890703274604079	-0.0414489556346177	-0.0869435333807275	0.015545104190985	-0.0284487906543155	0.0229420140516544	-0.0706172439375868	-0.0334360882607024	-0.0274166537651168	0.0266760518369352	-0.0128655137375164	0.027952192161901	0.058660924369573	0.0143675222946481	-0.004010840454552	0.0170679137613902	0.0206172981924205	-0.0485581581510118	0.0474267389381275	0.0435025222268238	-0.0582166327149976	0.0728737966710003	-0.0447802283035231	-0.0322424982207061	-0.0361378843016262	0.00567655833232043	0.0250855821331178	0.0475841297266359	0.00616524352503408	-0.0454916319358204	-0.0331328349071024	0.0304043980227863	0.0126251491007311	0.000280986973587645	-0.0564578496434217	0.00612577077402137	-0.0460627661273923	-0.0295532136879747	0.03934488851969	-0.00440886785827334	-0.0208977932714211	0.0196511119487468	-0.0405430978774013	-0.00887132412278552	0.03855738631176	0.0208164012648923	-0.0226102870160621	0.0118010847842057	-0.0307844952414456	-0.0166804216434345	4.66555684728236e-05	0.021585565402256	-0.0359224418502114	-0.00210882433156452	-0.00813560627605445	-0.0226628838306899	-0.0144004541274844	3.95638253010755e-05	-0.0206568627738837	-0.0229142673261489	-0.00162632158402953	-0.00415551337999511	-0.00251114518233735	-0.00765130689884962	-0.0145988530418525	0.0137749190147618	-0.00356734650310235	-0.00555888957387395	0.00337813667762229	0.00666013449173843	-0.00302309167314265	-0.0041868474081232	-0.000923246252962502	0.00138136130187477	-0.000704658043487596
225.S63	225.S63	NA	NA	Stoneville	pre	303	NA	rhizosphere	RR	soy	15yrs	spray	NA	NT-MS	NA	Plate2	F	3	2013	237	4/15/16	225	3/11/16	F3-Plate2	NA	2013	Stoneville	Plate2	Run1	F3	F	3	F3	Unknown	22	0.8208	18.52	5.87	0.996	-3.647	1.177789542	0.305230170297556	0.0591732131336745	-0.0887374996172341	-0.174188979243696	-0.089714302655142	-0.00597443648940363	-0.0799648935465959	-0.00221773809496931	0.0481715662041141	-0.00286642156944857	0.0060626850087081	0.0617261617538435	-0.0291651749274399	0.137401039034721	-0.0176504443901706	-0.10389757796523	0.128231141286949	-0.0444674326505628	0.0029273048853876	0.0339881505525092	0.0141517642079391	0.0752627722513018	-0.00560358376210714	-0.0158668442602762	0.0263851588014756	-0.0781641863906099	0.0428446439835512	0.027549383161873	-0.0365842440719873	0.0167418383110872	0.0129615367530215	-0.0320018655471116	-0.000595837719354805	0.0222903109705251	-0.0210879906256517	-0.000838752941341137	-3.4377812174733e-06	-0.0323504093047831	-0.0664842321461522	0.0390079527196022	-0.00550020593572235	-0.0184631004796688	-0.043125634156646	-0.000690429213613536	-0.0119773535888257	0.0581787794855638	-0.0324562069132133	-0.0397448282504717	-0.00730848707012829	-0.0386237879012148	0.00403058873859194	-0.00768205899448507	0.0216505178028613	0.0295491274376898	-0.00670874720020144	0.0190164856417454	-0.0406631972939028	-0.0430018167110062	-0.00270026532745635	0.00454976642111301	-0.0218458001694034	0.00784502905699101	0.00992862530497079	0.0145390828766536	0.0391956308094375	-0.0280079075618173	0.0265702997672141	-0.0122001568935326	-0.00904345558238023	0.0473160200541026	-0.0138180235882708	0.0201893102328997	0.00523447171033759	0.00946626450883222	-0.0107328883915788	0.0030114822935852	-0.00281781162171848	0.0430019645792545	-0.0100862969302288	0.0106690212689802	-0.023695889111641	0.0343158983169406	0.0218624423412399	-0.0122754589911313	0.00085829943406349	0.0271859827610462	0.0183536183390263	-0.0160464637761092	0.00669862559633023	0.017522501130544	0.00584116951520917	-0.0253350667993329	-0.00329443218812492	-0.015572371089925	0.0104941271488247	0.00935881572061491	-0.0228503348039715	0.00332126187350607	-0.0113814258468508	0.00310644118815854	-0.00639420700715499	-0.0011769420823452
225.S65	225.S65	NA	NA	Stoneville	pre	305	NA	rhizosphere	RR	soy	none	no_spray	NA	bahNT-MS	NA	Plate2	F	5	2013	237	4/15/16	225	3/11/16	F5-Plate2	NA	2013	Stoneville	Plate2	Run1	F5	F	5	F5	Unknown	38	0.8208	19	4.35	0.996	-3.647	0.872808264	-0.26622140217398	0.106294054825331	0.0132518515736337	-0.0407263239600142	-0.17047776059381	0.00337377714999058	0.0104068672647617	0.0392549938517829	-0.179637865236319	0.0853316887717065	0.0551730760820251	0.00997141624866924	-0.0055024262803162	-0.0365441431306921	0.0233687670763005	-0.0295574350848157	-0.0168118308756282	-0.0503769920488175	-0.00594185087463726	-0.0461204223932221	0.0239278801785783	-0.00556346245468222	0.0447930671630224	0.00783440139078916	0.0319781962553539	-0.0102017738578812	-0.0208700391323408	-0.0340397656320876	0.029583060083974	-0.00281113666222017	0.0111063535488066	-0.0108762093780392	0.0150508477820382	0.0355713123127768	-0.0749219721858287	0.0253999813701613	-0.0168259599145234	0.0483520997291153	0.0500643698539606	0.0227236729978392	-0.038129941483154	0.0478908319354663	-0.0586259929970517	0.00826739432306016	0.0529623964253094	-0.0186388154914325	-0.000138278625463696	-0.0168330309144107	-0.0150717682670482	0.00358706649885254	0.0234760210694882	0.00487005306660006	-0.0502383726514015	0.017903850817435	0.0159272891832305	-0.00329030197361288	-0.0524638775077749	-0.00986437983724556	-0.0206371000189101	-0.0031687287668106	-0.0266244901255609	-0.000645837691544465	-0.00634287310472542	0.0213340918973215	0.0247137638787736	-0.0106834747938348	0.0111836508204651	0.0164227188394467	-0.0123455639692716	-0.0472995506231497	-0.0257285049857621	-0.00910305018594839	-0.0664903089153059	-0.0386378024087491	0.0423613892513455	-0.00119210329817479	0.0138765885582662	0.00476992464190956	0.026397916199964	0.0272768539217956	-0.0404981503670325	-0.00686077154909799	-0.0306512505794083	0.00207755919892895	0.00308491548142021	0.0112928850905573	-0.0508062175755755	0.0204348087967653	0.00833476796327504	-0.00383355848467644	-0.0212862925303131	-0.00365456630539023	-0.0027016691961476	-0.00813693878557458	0.0186271136890373	-0.00197860763417166	-0.0176143281019716	0.00736540672870938	-0.00630180076276569	0.00279232967549475	-0.00349157579769949	-0.00145417796979918
