Row.names	X.SampleID	BarcodeSequence	LinkerPrimerSequence	Location	Sampling_date	Loc_plot_ID	rep.by.loc	Soil_Zone	genotype	crop	Herbicide_History	Glyphosphate_Treatment	system	System.loc	X	Sample	I	D	year	ITS_seq_plate	ITS.date	X16s_seq_plate	X16s.date	original.well.plate	X.1	Year	Site	Plate.	Run.	Original.Well	q	PCR.Well	original.well	Well.Type	Replicate	Threshold..dRn.	Ct..dRn.	Quantity..picograms.	RSq..dRn.	Slope..dRn.	Correction	Axis.1	Axis.2	Axis.3	Axis.4	Axis.5	Axis.6	Axis.7	Axis.8	Axis.9	Axis.10	Axis.11	Axis.12	Axis.13	Axis.14	Axis.15	Axis.16	Axis.17	Axis.18	Axis.19	Axis.20	Axis.21	Axis.22	Axis.23	Axis.24	Axis.25	Axis.26	Axis.27	Axis.28	Axis.29	Axis.30	Axis.31	Axis.32	Axis.33	Axis.34	Axis.35	Axis.36	Axis.37	Axis.38	Axis.39	Axis.40	Axis.41	Axis.42	Axis.43	Axis.44	Axis.45	Axis.46	Axis.47	Axis.48	Axis.49	Axis.50	Axis.51	Axis.52	Axis.53	Axis.54	Axis.55	Axis.56	Axis.57	Axis.58	Axis.59	Axis.60	Axis.61	Axis.62	Axis.63	Axis.64	Axis.65	Axis.66	Axis.67	Axis.68	Axis.69	Axis.70	Axis.71	Axis.72	Axis.73	Axis.74	Axis.75	Axis.76	Axis.77	Axis.78	Axis.79	Axis.80	Axis.81	Axis.82	Axis.83	Axis.84	Axis.85	Axis.86	Axis.87	Axis.88	Axis.89	Axis.90	Axis.91	Axis.92	Axis.93	Axis.94	Axis.95	Axis.96	Axis.97	Axis.98	Axis.99	Axis.100	Axis.101	Axis.102	Axis.103	Axis.104	Axis.105	Axis.106	Axis.107	Axis.108	Axis.109	Axis.110	Axis.111	Axis.112	Axis.113	Axis.114	Axis.115
225.S12	225.S12	NA	NA	Stoneville	pre	406	NA	bulk	RR	corn	none	spray	NA	bahNT-MS	NA	Plate2	A	12	2013	237	4/15/16	225	3/11/16	A12-Plate2	NA	2013	Stoneville	Plate2	Run2	A6	A	6	A12	Unknown	89	0.721	18.88	4.32	0.995	-3.642	0.866788896	-0.248099962097386	-0.142112410886265	-0.20469597657736	0.0604664759895233	-0.0978492052268731	-0.0179220961221297	-0.0306238466394144	0.038916930938093	-0.0285537267622812	-0.00842090145156379	0.0108350150155238	-0.0400528965887828	-0.00660311537554217	0.0105411157592478	0.0568457129627661	-0.0232434853707574	0.00191116197859829	-0.00819270761136294	-0.024280122304522	0.0215933044304399	0.00705115822893063	-0.114844053466084	-0.00354512034067048	-0.00913619556542409	-0.0149639467439864	-0.0857042686282856	0.0388538651056327	-0.0151623600430106	-0.0286917026106892	-0.0131852177943021	-0.0754951725517293	0.0155513642888787	-0.00344372153256229	0.00558322349622224	0.0079215920862088	-0.0502330319154268	0.0805928077893852	0.00349260858166006	0.0110834872754506	-0.0194463462588455	0.0383850767594128	0.0215425683258666	0.0543464872082377	-0.021288175398219	0.00740101847950202	0.0165735588613279	0.0699286993284875	0.0575770061687103	-0.00841893749192319	0.00740397154519046	-0.041849742567882	-0.0231653641196048	0.00359527782825074	-0.0244825991941969	-0.0367375092082072	-0.0152928825464378	-0.000743055109378914	-0.0219293113878994	0.00725870889264787	0.00156436360317115	0.0123106034634202	-0.0119144289575176	0.0271342966332155	0.0288215771554898	0.0159741160852491	-0.0220362300749228	-0.0125456102098677	-0.0217746599164852	-0.00720348364408228	0.00191563031785631	-0.0264128946013405	0.038285876932379	-0.00549707064161116	-0.0316402289969843	-0.00493326267985122	-0.00278017895192713	-0.0388188034378354	0.0144044089033537	-0.0156202089310816	-0.0293607939755372	0.035190730706526	0.0276426369164726	-0.0140885240805908	0.00820925714294393	-0.0102347367867246	0.0375125854888227	-0.00916392503333506	-0.00447632666170634	-0.0264877322997831	-0.000329282542435108	-0.0123701298936269	-0.0152675590545272	-0.00315795330162208	-0.00134736588983547	0.00475504673056731	0.0195930958912881	0.0240878014080574	0.027870171610462	-0.0454591045285327	0.00516485105449254	0.0170046480522124	-0.00702642205547777	-0.000933318898959264	-0.00900736433883389	0.0272707400816833	-0.00507335814033708	0.00426083007645619	-0.0126069385168201	-0.01101652615679	-0.0058021503119123	-0.000579747705507248	-0.00106025073941313	-0.00282794383979085	-0.00508022008560408	-0.000486949086608105
225.S14	225.S14	NA	NA	Stoneville	pre	302	NA	rhizosphere	RR	corn	15yrs	no_spray	NA	NT-MS	NA	Plate2	B	2	2013	237	4/15/16	225	3/11/16	B2-Plate2	NA	2013	Stoneville	Plate2	Run1	B2	B	2	B2	Unknown	10	0.8208	19.61	2.95	0.996	-3.647	0.591904455	0.355031571296518	-0.113225573404265	-0.110664072329893	-0.0339366813892136	0.0589837313802148	-0.0229513209985858	0.0627202471259957	0.0471145459513678	-0.0153692454143034	0.0494109930715501	0.0194340829832793	0.0217767670338092	-0.0082765236600905	-0.0493138677230675	0.00486989309012521	-0.0701288937472459	-0.0111480543517732	0.04038089486503	0.0617033587820963	-0.0715666197916157	0.0165281351882453	0.011140318779022	0.06366386333462	-0.0243837800109472	0.0475009211612367	0.00166957591969588	0.0283651845333569	0.037718468436892	-0.025041677953851	0.0243126263833683	-0.0600242139431889	-0.0120518516002378	0.0399351384412537	0.0336348906627855	-0.0111673434833401	-0.0217652245509098	-0.0174052039034215	0.0445282008448773	0.0123043306565558	-0.0115315629549034	0.0166574447045516	0.0360753363887382	-0.00256629321938403	-0.0286495602377272	-0.0211154542069466	0.00660058101871814	-0.0423734089754489	-0.0236919083255517	-0.0254439138282999	0.0351692065005019	-0.0145473170940159	0.0367593496630694	0.0354171217546584	-0.0176902296906669	-0.0259897845861862	-0.0027342573056234	0.00627304172802136	0.0674133106946219	-0.0165210049891767	-0.115631714923285	0.0631152590541398	-0.0318212650894559	0.0121883817491106	-0.00242965891353192	0.0462083648713778	0.0279942695639058	0.021759444897896	0.0215914853104635	-0.0433577319399076	0.0170835185321022	-0.00276779182724204	0.00565031838017613	0.0138391826996926	-0.0100957989459451	-0.0139817930457667	-0.0201589214411346	0.022917820666958	0.0251155205949092	-0.0117930107457627	-0.0101928413796658	-0.0163186738963616	0.00559158083536692	-0.00262540142899801	0.00139376859572367	-0.0247404288486706	-0.0108290616490448	0.0211146985902116	0.000104371121513069	-0.0150913460877375	-0.011214096441372	0.0165432664791232	-0.0136806229151629	-0.00812452209188633	0.01672629758616	0.0100597739138611	-0.0134506997593518	-0.0138052225351496	0.0182831672967049	0.0181321481323368	0.0122385790436628	-0.0113506286172787	0.00538124743599837	-0.00231685371803125	-0.00622114805123361	0.00103336844407222	0.00216364306436506	-0.00800531974238514	-0.00277328969929074	-0.0049492446347676	-0.00971005832966699	0.0121722884609288	0.00185383735824507	-0.00836082506408836	-0.00376400646847949	-0.00313205051465971
225.S15	225.S15	NA	NA	Stoneville	pre	303	NA	rhizosphere	RR	corn	15yrs	spray	NA	NT-MS	NA	Plate2	B	3	2013	237	4/15/16	225	3/11/16	B3-Plate2	NA	2013	Stoneville	Plate2	Run1	B3	B	3	B3	Unknown	18	0.8208	18.79	4.94	0.996	-3.647	0.991189154	0.369414333622845	-0.0803313404264562	-0.107274474508821	0.0277255332333593	0.118433970264286	-0.049739733868612	-0.0313812283252343	-0.0537238694132845	0.00987745453417913	0.0442403215643163	0.0353380469142046	-0.0409533213375566	-0.0507180485904153	-0.0214198760559801	-0.0884813049029274	-0.0123495680099004	-0.0493738104292777	0.0119205983610234	-0.00624471648770216	0.0329854771125017	-0.0552327489898053	0.0166777285112693	-0.0446264251033535	0.0425607434018413	-0.0681684079250804	0.0360302066341315	-0.000387540378455086	0.00181191162241381	-0.0128666087876988	-0.0274940092142332	0.0135500259930453	0.0261605957221205	-0.0168002304801868	0.0520196236229763	-0.0316511758610024	-0.0374550243690888	0.00978529404619443	0.000599019498874339	-0.0381946430948919	-0.0410111811507097	0.0556044795548599	-0.00651841409280602	0.00458730477826793	-0.013151889147149	0.0562484102481862	0.00334821263129028	0.0221142395163085	-0.00169347818206501	-0.0337984664346447	0.0606063953371608	0.0395866027179727	0.0386229239996949	0.00491505980753404	-0.00366472678097938	0.0452021428778209	-0.0357602835233366	-0.0117330140107404	0.062466781656308	-0.0148269719320378	0.0118199413961848	-0.0367163216715851	-0.00439314526067946	0.051605238941668	0.00984131561461378	0.00718517608902557	-0.0111766946600075	-0.0270204959995596	-0.0119007189965402	0.0195995925358185	0.0139200532707823	-0.00937076332134628	-0.00263665390143957	0.0225880504457787	0.0348233806581937	0.00757004077944971	0.00982125521845435	-0.0121684826581514	-0.0399484615691359	0.0172178951940535	0.0124900402916965	0.0176269656040019	0.0190729723818743	0.0324045297422889	0.0309495308363988	0.0169918655032485	0.0146321184795672	0.0303115670905836	0.0191730667368237	-0.0093254743138105	-0.00225020240146429	0.0133731036802934	-0.027225933494765	-0.00822966750004842	-0.0101378793922039	0.0119685065590068	-0.0141932909979125	-0.031102711200834	0.0187500135627628	0.00411217957677579	-0.0323371691175937	0.0100534664070372	-0.0130846436960684	0.0268263693493385	-0.0221287025759709	0.00768220711703925	-0.00473495181133374	-0.00440238108348755	0.0146619358997955	0.0011097431822348	0.0182699578247115	0.000559887750298156	-0.00141647224864525	0.000563913761723617	-0.00591305638236064	-0.00202652566903635
225.S17	225.S17	NA	NA	Stoneville	pre	305	NA	rhizosphere	RR	corn	none	no_spray	NA	bahNT-MS	NA	Plate2	B	5	2013	237	4/15/16	225	3/11/16	B5-Plate2	NA	2013	Stoneville	Plate2	Run1	B5	B	5	B5	Unknown	34	0.8208	19.15	3.95	0.996	-3.647	0.792550032	-0.279069142566092	-0.182359516689328	-0.174041381229106	-0.0133071366604366	-0.0639564427587395	-0.0694585996620957	-0.0390241948247289	-0.0569494843697674	-0.00267049901835103	-0.0548945683129171	-0.0501957163683451	0.0432092291752442	-0.0147573121436145	-0.0290562767481934	-0.058604819523722	-0.0291942938133549	0.0650869477570757	-0.00554332723910845	-0.0536147518333237	0.00127543804642831	-0.032280824138467	-0.0197571823212645	0.0150152224448753	-0.0453252053240367	0.00441459614153631	0.0450097329154089	0.0259477883500603	0.00215608629571806	-0.0226442863558607	-0.0195635134708345	0.00479406810043404	0.00120977656620455	-0.010940620146209	-0.00248235152759661	-0.00306470649172782	0.00259334235817399	-0.00920136157387027	-0.0239014402438064	0.00479638569777399	0.0429408606482071	0.00357109817039418	-0.00901772989117591	-0.0210987717558103	0.00203608128886573	-0.0103721641886103	0.00912213312320002	-0.0642046663330425	-0.0434396432434771	0.0158738556355352	0.0152685515519676	0.00327027106675576	0.00200303171091968	-0.0129665734732436	-0.00141870066449148	0.0315878034538049	0.0127288490789487	-0.0222306670606984	0.0147149449010477	0.00626835723865815	0.0306769496999949	-0.0102670708972812	-0.0309663349731603	-0.0113496471546555	0.0107269934636246	-0.0302523095123045	-0.000377306092968498	0.0123831776412983	-0.0258366927494115	-0.0231448589253928	-0.00527344691959406	-0.0168721409235899	-0.0226341602720134	0.00869600140698402	0.010507769367096	0.0278200067707414	-0.00138745034264644	-0.0160853617064111	0.0307047397231501	0.0108376539049661	0.00594135198983799	0.000575369099973317	-0.0116754411862191	-0.0786047829260263	0.0684640439614712	-0.0320415526767567	0.0406576404810507	-0.0182318800050622	-0.0198099868840917	-0.00572994703461061	-0.0251270240101241	0.0171268687585753	0.00761159497074097	-0.0568663169496557	-0.035847166455743	0.010661975111365	0.00263850499244093	0.00536641119115953	0.0253678796456105	0.0330691035968013	-0.00218221832114124	0.00836419294212501	-0.00358041153218711	-0.00784039195037007	0.00591615243076687	0.00152865137858734	-0.0168710777621099	0.00929774567987579	-0.0347919472968792	-0.012455472401748	0.0102041693182893	0.000141560343918702	-0.00661166410968245	-0.00684053244713832	0.0039390355270453	0.0010297953564789
225.S18	225.S18	NA	NA	Stoneville	pre	306	NA	rhizosphere	RR	corn	none	spray	NA	bahNT-MS	NA	Plate2	B	6	2013	237	4/15/16	225	3/11/16	B6-Plate2	NA	2013	Stoneville	Plate2	Run1	B6	B	6	B6	Unknown	42	0.8208	19.13	4	0.996	-3.647	0.802582311	-0.224336324748581	-0.18954102839346	-0.181389508420113	0.00481909663548906	-0.0943874938689267	-0.0466591363834612	-0.0796371533944145	-0.0313443768204072	0.0423999803365319	-0.0292382534478431	0.00404797433418091	-0.0170767905567457	-0.051820123526987	0.0120648761949532	-0.0360013357380612	0.00691236982985457	0.00293646592198083	0.0222184233477246	-0.016459989544285	-0.0457479367843183	0.0234368547876168	-0.0078383070332225	-0.00306901064339431	-0.0235144323497419	-0.00186648191033806	0.0808578917031683	-0.0285008059928902	0.0148912806029164	-0.0369214790245046	-0.000925609516224406	-0.00579361212873269	0.0267426190828378	-0.0230788187763267	0.0468085026660346	0.0252695821448609	0.0417044967699295	0.0387075843214982	-0.00707036071752965	0.025489525040989	-0.0212032732531905	0.0388989845942003	-0.0152166608665731	-0.00166444724964335	-0.0181639516344956	-0.000924574853819296	-0.0242399291732983	-0.0256257061755436	-0.000715574063190601	0.0149966987984655	-0.00645687056295051	-0.00835416024417899	-0.00448302821903178	-0.0132217606247466	0.0238094662436692	0.0414311442158642	0.00163894041879057	0.0048528672278038	0.032840360319263	-0.0110162222823815	0.0085167793777583	0.0255112657914746	0.0244660841462849	0.0040029579155308	0.0253215326265649	-0.0217609854464759	-0.00580760453524128	-0.0263296457343972	-0.00560520632253299	-0.0351804649719244	-0.00427500606413717	-0.0146064812879666	-0.0017396100879194	0.0165983124017658	0.0250619257526969	-0.0255716832143651	-0.00478504064580106	-0.00795105263571321	0.0355382701180273	0.0249899369411641	-0.0137483907974746	0.0165776032632164	0.0325108143572684	-0.0300907987470835	-0.0467846654860981	0.0505878059152985	-0.0133396276353586	0.00530508980632435	0.0715950096643806	0.0194839780697581	-0.0106078256262466	0.0122252088120038	-0.0192557755688042	0.0324406317229369	0.0415259085182251	-0.0247410434483274	0.0376893185562127	0.0247651542651533	-0.0278964601519168	0.0108515626555299	0.00904004408152467	0.00473255566696116	0.0360697461990528	-0.0148599441683117	0.0276980713528932	0.0046998110331619	-0.00045812180481806	0.0122274821856035	-0.00159047741243726	0.00200248667026986	-0.00150344057932147	-0.00721841333109196	0.00303031380361417	-0.00359641394472876	-0.00725436433673493	-0.00232569630751626
225.S2	225.S2	NA	NA	Stoneville	pre	302	NA	bulk	RR	corn	15yrs	no_spray	NA	NT-MS	NA	Plate2	A	2	2013	237	4/15/16	225	3/11/16	A2-Plate2	NA	2013	Stoneville	Plate2	Run1	A2	A	2	A2	Unknown	9	0.8208	19.09	4.1	0.996	-3.647	0.822646869	0.360021811423286	-0.0961506909015875	-0.11772940945026	-0.00362428219174607	0.0599779509828334	-0.02101809762633	0.0892445758339824	0.0732309058905277	-0.0293022066875044	0.0511743772610329	0.0473827310463333	0.0457259797941345	0.0182136170156698	-0.081670157073121	0.0533828493875532	-0.0527712312783341	-0.00872272358199771	0.0397541579331233	0.0476384667308476	-0.0539639092653135	0.00516726146867639	-0.00604004037135085	0.0680977728410778	-0.0194495029279802	0.0520166202050802	-0.0144842572883762	0.0198799404132553	0.00125935660487942	-0.0421221489552965	0.0131036726464616	-0.0411178371021215	-0.0121136448706309	0.0278956360049973	0.00604687961779246	0.00887565331300093	-0.0242917354720636	-0.0280361055361306	-0.0448515679082669	-0.0245303387201296	0.00613199959227486	-0.014420362837642	-0.0134519584767645	-0.0164408642202745	-0.0141472878784302	0.00693829946342038	0.00951802704021126	-0.0127983684975492	0.00277360337898493	0.0308649419289915	-0.0317685574441926	-0.0118694078247503	-0.0290746900699817	0.0609466595155185	-0.00568023125042833	0.0304713811512613	-0.0168906960850566	0.035228464053683	0.0206388191398999	-0.0802637680427909	0.0305426728919571	-0.0624505801494698	0.0361810756542702	0.0132359223550628	-0.0132818638789181	-0.0210198600583549	-0.0295073498999905	-0.013702173291432	0.0102065621934556	0.053152188354337	0.0632442647972507	-0.0351189117495386	-0.0336001699108162	-0.0580461983389743	0.00457944476243875	0.0335658169194444	0.0308051291132707	-0.0317061596198685	0.0333108683031431	0.0274036613362325	0.0134993337157006	0.00745600703035293	-0.00413303603355639	0.0110021477402232	0.00352747064734939	-0.00661882345614788	-0.00639253953142485	-0.00865591857884958	-0.0120495429266176	0.00662157388837035	0.0158059840409828	-0.0204784202392523	-0.000659993767678207	0.0140668787121806	0.0145742986243784	-0.0136285327284053	0.00175624500971432	0.0143157406284209	-0.000547929353742798	0.00492838581611162	0.00502098153430411	0.00178373832661245	0.00145755824991429	-0.000749177809511978	-0.00580501484939049	-0.00558592508883989	0.000949436810956533	0.0179408602174771	-0.00172357772966344	0.00226165730473228	9.4500090778305e-05	-0.00413706488572855	-0.00385426811127682	0.00659444473796649	-0.0038799625284972	-0.00329071984649793
225.S20	225.S20	NA	NA	Stoneville	pre	402	NA	rhizosphere	RR	corn	15yrs	no_spray	NA	NT-MS	NA	Plate2	B	8	2013	237	4/15/16	225	3/11/16	B8-Plate2	NA	2013	Stoneville	Plate2	Run2	B2	B	2	B8	Unknown	58	0.721	18.66	4.95	0.995	-3.642	0.99319561	0.394141523487242	-0.0965236385367994	-0.149615609582074	0.0333687194184372	0.183415388778359	-0.109921862937276	0.0833420467961121	0.0257351465233395	0.0285162449487707	-0.0751956408133602	0.0398353304458167	0.000691507495891182	0.00610354977381237	0.0374369929317608	-0.0048309626431688	-0.0179532060392044	0.0491890828256991	-0.0211339190040695	-0.0047192176389662	-0.00211127145505398	0.0694034038739176	0.0370900814086701	-0.00166625606528637	-0.0379866327229562	0.0185607839218804	0.0241535317169249	-0.0257589440155281	0.0148715038459324	0.0448547775791818	0.00396523223269421	-0.0195083305872423	0.0158335605774903	-0.00387988108631221	0.0076064136505881	0.016967685274802	-0.0219495941823961	-0.0162228709636118	-0.00321249532606849	0.0094066799732019	-0.0105403375456388	-0.0197829088152787	0.0294119189589448	0.012632226230105	0.00627373191439669	0.0100176998221056	-0.0212490942985317	0.0101552572030132	0.0170767198946862	0.00134323932529963	0.0131717848927092	6.60208397489538e-06	0.00396340904129713	-0.0258776852138054	0.0346365390398549	-0.0143131472764412	-0.00485721357817372	-0.00397989574365704	0.0303852348255486	0.00485273411650468	0.0100337244495324	0.00991465518316418	-0.00689730695216843	-0.0211047158951023	-0.00485783019106102	-0.010778861669964	0.00337707628605659	0.00226050168333441	-0.0126744343364822	-0.00398950116900196	0.0017200824861124	0.00476490516047632	-0.00339486778790022	-0.00135898437345326	0.0362468291371301	-0.023108773544167	0.0194946275606751	-0.0267555277477571	-0.0184851433277824	-0.0472112917438648	0.0547994572601323	-0.0262261490167817	-0.0370565351475682	-0.0391654699359904	-0.0147460369670373	-0.0156600789945958	0.0227070752581791	-0.0410271262989124	0.0094989233416685	0.0277865850707613	0.0623625198257351	-0.0163896529165116	0.00178951268958094	-0.00443826119660517	0.0379038465468108	0.0344652925841197	0.00066562902217643	0.0258209810757613	0.0271790044673121	-0.0312821046661955	-0.0344526670249858	-0.00121804792978259	-0.00791632159989899	0.0415123174821752	0.030938222180558	0.00996727516423444	0.0231374011489166	-0.0125024777543245	0.00353624600035241	-0.00118243881065456	-0.00691144976157973	0.0076734375334814	0.00597951722477482	-0.00115274357859794	-0.00610243511778696	-0.00404411367333993
225.S21	225.S21	NA	NA	Stoneville	pre	403	NA	rhizosphere	RR	corn	15yrs	spray	NA	NT-MS	NA	Plate2	B	9	2013	237	4/15/16	225	3/11/16	B9-Plate2	NA	2013	Stoneville	Plate2	Run2	B3	B	3	B9	Unknown	66	0.721	18.62	5.08	0.995	-3.642	1.019279535	0.382738165673634	-0.0780989702284755	-0.183340475822853	0.0565064444114015	0.174173356526163	-0.112219936684015	0.0539540301911759	0.00971495974842712	0.004586154504368	-0.0729774012642146	0.0466343151624717	0.0250816629081394	0.0280461351428441	0.0310389069893105	0.00127450699470495	0.0220946589055216	0.0426035316954261	-0.0193850046100602	-0.00619347666498427	0.022834684431563	0.0752288763755266	-0.00121463756009351	0.00500541783567585	-0.0612890574127402	0.0142159826021987	0.0179282052562578	-0.0254691025704011	0.0307647739542781	0.0226904362788508	0.0111048664548266	-0.00399161297745649	0.00432504265629156	0.00917081615595967	-0.00505070026303515	0.00241323812134788	0.019253989779392	-0.0161257325637124	0.00497504614128643	0.0309769904318493	0.0155116095470115	-0.02385544634746	-0.00344052194075025	0.0232765436341355	-0.00251542296496159	-0.0428696169757061	-0.0187479879304226	0.0201182830795332	-0.00814751703838963	-0.00639722463281871	0.00305869059817815	-0.0117830237130603	-0.0040502968226151	-0.0204940862181559	0.0376493517502591	-0.0260672659184128	-0.00513314368535011	-0.00701486685909674	-0.0139646231424742	0.0219260241385552	-0.00717546801638506	0.00254492487050182	0.0223743425790734	0.00712394435300647	0.0158258385919702	-0.00706867227844892	-0.012426808272754	0.0105949324964203	-0.00643638559890601	0.0059238872218631	0.0128712841461584	0.041998853723981	0.00991284021650269	0.00745768132674135	0.0364565809791107	-0.000709692758870664	0.00712063032932902	0.00357550347408966	-0.000840139788838961	0.019785625730379	2.63367427017303e-05	0.015433784376815	0.00264647189412843	0.0253004347557671	-0.00162533383302969	-0.000208152310440347	-0.013553118558703	0.0247694617448025	-0.0206123055444685	0.0155740086074616	-0.00763742686540428	0.0265127487358905	-0.0232580025650097	-0.0281788721872938	0.0150060818653199	-0.00133340187629417	0.0226890408378454	-0.00680495415796129	-0.0239830777910903	0.00341783499496433	0.0287764329815181	0.0531450288118479	-0.053541373606077	-0.0361585690393724	-0.0686336150577584	0.0110682980280427	0.000313871173223421	0.0216197737890702	-0.0165961927257792	0.0284824711336332	0.014967920015218	-0.0126888346927669	-0.00599540926265876	-0.000227982845587472	-0.00378166468350206	0.00388987074483096
225.S23	225.S23	NA	NA	Stoneville	pre	405	NA	rhizosphere	RR	corn	none	no_spray	NA	bahNT-MS	NA	Plate2	B	11	2013	237	4/15/16	225	3/11/16	B11-Plate2	NA	2013	Stoneville	Plate2	Run2	B5	B	5	B11	Unknown	82	0.721	18.93	4.19	0.995	-3.642	0.840704971	-0.294061501552509	-0.185908975667975	-0.142753985286806	-0.0170731848232545	-0.0400847081706068	-0.0301839429288813	-0.00629065302267537	-0.0431160233394413	-0.0168170896386213	-0.0118648376403323	-0.0316287666958161	0.0445102450837404	0.0100374700324591	-0.000191081458244602	-0.06364031604176	-0.0587547568382235	0.0566609232507793	0.0177216150040688	-0.0433340847871217	-0.00479732516758911	0.00331547633395703	-0.0281953268519593	0.0243084670238718	-0.0199650530786214	0.0171131192774423	0.0327600647639234	0.0437063834221271	0.0164548928327633	0.0478753650249115	-0.0740929637109259	0.0199004853078463	0.0161865748122796	-0.0206722676179059	0.00402051690679132	-0.00314579285049832	-0.0343438307693659	0.00796399620376054	-0.019668876590059	-0.0110545171098892	-0.0126117868099088	0.00414350145907459	-0.0295810917521882	-0.0244470319588663	-5.30361723640625e-05	-0.0355614481038764	0.0544998405178517	-0.00236684266971124	0.023372575708782	0.0125854368765397	0.00402378236182657	0.0493309427310873	0.00956254819671166	-0.00940213551920389	-0.000125062907643945	0.000598278355900688	0.00331987239856747	-0.0160384187046087	-0.0298649711389059	0.0373273625880936	-0.0304496587095261	-0.0552764458947384	0.0276960273200616	0.0113293092181006	0.0310579758699797	0.0177867893143821	0.014522222232033	-0.000761924474531053	0.0437555883645226	0.0040448042800256	-0.00224204052477615	-0.0346336021798101	-0.00355568058015358	-0.0207416669403919	0.022430332506697	-0.0504512036787241	-0.0439297446782843	0.0305461342520917	-0.0148780517188612	0.0350390282427487	-0.0276974392453906	-0.0277878920420962	-0.0721918379961349	0.011015279373041	-0.0113747525888053	-0.0130650145480093	-0.000700750787147907	0.0208979976270443	-0.0272216951751067	-0.0144762531031369	0.00418006503142018	-0.0325023528345666	0.0155243414100299	0.0416210451509882	0.0134227478107841	0.0132715982363558	0.0255355366487164	-0.0170256002440979	0.0134269797095423	-0.00982475638041975	0.0116914959327959	0.0147476936959254	0.0235861240801217	0.0141684959148782	-0.00768356173835284	0.0135108384402994	0.00152452047798394	0.0120510500298871	0.0132019785956831	0.00260954656088165	0.000172525801422792	-0.000601264971239549	0.00244007928355489	-0.00826233110229943	0.0045255484104979	-0.00518635412626406
225.S24	225.S24	NA	NA	Stoneville	pre	406	NA	rhizosphere	RR	corn	none	spray	NA	bahNT-MS	NA	Plate2	B	12	2013	237	4/15/16	225	3/11/16	B12-Plate2	NA	2013	Stoneville	Plate2	Run2	B6	B	6	B12	Unknown	90	0.721	19.08	3.81	0.995	-3.642	0.764459651	-0.258856710388188	-0.198000512303112	-0.166137134577667	-0.00517577493550351	-0.0760637974589907	-0.036899212271811	-0.0557629582710734	-0.0422210007856579	0.0562291322043647	-0.0237257380240662	0.0035671332863502	-0.00737595661890209	-0.035631870118367	-0.0243835296888292	-0.0471243914954211	-0.0268200130402544	0.0437697074445521	-0.0372231946737598	-0.0226605306498512	0.00485615393806181	0.0191988446224619	-0.0654458606490893	0.0240507397285711	-0.0398633495424348	-0.00141274233818523	-0.0317783978597403	0.0579742373608261	-0.0148161704378808	-0.0250339688225087	-0.0276619869504772	-0.0191910021262519	0.0189825418274064	-0.00285250083857344	-0.013683683099583	-0.0255461119455367	-0.0348150839192493	0.0740602473001918	0.00233186213918968	-0.0127462709849008	-0.0106891993178274	0.00646308574275419	-0.023160648907111	0.0556583361322616	-0.0305531174712565	0.0115799252488689	-0.0173597249652349	0.0412886300787355	0.0460024140719776	0.0198432015209028	0.0128308974551521	-0.0188844500685245	-0.031609983877308	-0.027126541389717	-0.00524127859138382	-0.018591428186754	0.000155123703663551	-0.007213777442293	-0.00407979176150017	-0.00126943023242449	-0.0261045355473512	0.00696887826250821	5.65243633741861e-05	-0.0204611413462494	-0.027266879191957	-0.0359442500979227	-0.0177626235393809	0.0268747777478113	0.00703575987031268	0.0118878444737838	0.0127316352170254	0.00999475310516132	-0.0284133236341765	0.0158255791077935	-0.00626078146704474	-0.00509510177587098	0.0229623169088454	-0.00845990892814316	-0.00611557279168214	0.00341661951874343	0.0541564122910033	-0.0441926589490287	-0.027941077555324	0.026087741181614	0.0121348343817911	0.00749485322133769	-0.0327028492186974	0.00640341503350451	0.0103535161809734	0.0360708739497514	-0.0105316539890715	0.0137931514071687	-0.0145017007815237	-0.0023172636127975	-0.0140214934922603	-0.0162896816855996	-0.0553787165407874	-0.0392616761895898	-0.034393621607265	0.0230702566405559	0.00536330305046668	-0.0208812723259523	0.0102479425482974	-0.000959313592179293	0.0171392543662607	-0.0330586720164434	0.0114820932787769	-0.020481227790953	-0.0111626533949651	0.0226421437528561	-0.00702458885007381	-0.00533294286149209	-0.0121232814818916	-0.00689750245004161	0.00539081315367513	0.00721251984437474
